policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Random,closed_33,5,0,0.9809688581314879,83.89999999999951,306.9000000000013,inf,606060.0,10600.0,6312,695.6000000000896,ALL_DEPLETED
Random,closed_33,5,1,0.9792387543252595,131.29999999999683,284.29999999999615,inf,606060.0,12200.0,6376,693.3000000000891,ALL_DEPLETED
Random,closed_33,5,2,0.9048442906574394,98.59999999999867,421.7000000000274,inf,606060.0,9550.0,6326,694.8000000000894,ALL_DEPLETED
Boustrophedon,closed_33,5,0,0.40657439446366783,inf,inf,inf,606060.0,275.0,1698,734.7000000000985,ALL_DEPLETED
Boustrophedon,closed_33,5,1,0.6660899653979239,74.60000000000004,inf,inf,606060.0,300.0,1421,734.0000000000983,ALL_DEPLETED
Boustrophedon,closed_33,5,2,0.5847750865051903,70.90000000000025,inf,inf,606060.0,2375.0,1516,733.5000000000982,ALL_DEPLETED
Spiral,closed_33,5,0,0.9152249134948097,51.40000000000046,221.09999999999172,inf,606060.0,5625.0,3227,717.5000000000946,ALL_DEPLETED
Spiral,closed_33,5,1,0.9083044982698962,41.800000000000324,85.39999999999942,inf,606060.0,3900.0,2721,721.3000000000955,ALL_DEPLETED
Spiral,closed_33,5,2,0.7941176470588235,38.70000000000028,inf,inf,606060.0,3475.0,2507,722.2000000000957,ALL_DEPLETED
VoronoiPartition,closed_33,5,0,0.9515570934256056,47.2000000000004,144.2999999999961,inf,606060.0,2225.0,2363,724.1000000000961,ALL_DEPLETED
VoronoiPartition,closed_33,5,1,0.8961937716262975,74.70000000000003,137.49999999999648,inf,606060.0,2025.0,1762,731.0000000000977,ALL_DEPLETED
VoronoiPartition,closed_33,5,2,0.8961937716262975,37.20000000000026,126.99999999999706,inf,606060.0,1525.0,1489,731.3000000000977,ALL_DEPLETED
GridDecomposition,closed_33,5,0,0.9965397923875432,40.3000000000003,167.0999999999948,inf,606060.0,1525.0,3420,719.9000000000951,ALL_DEPLETED
GridDecomposition,closed_33,5,1,0.9948096885813149,53.50000000000049,124.99999999999717,inf,606060.0,4950.0,4763,701.500000000091,ALL_DEPLETED
GridDecomposition,closed_33,5,2,0.9982698961937716,43.900000000000354,284.5999999999962,inf,606060.0,4500.0,3938,715.6000000000942,ALL_DEPLETED
STC,closed_33,5,0,0.9740484429065744,72.00000000000018,233.699999999991,inf,606060.0,3625.0,3560,723.4000000000959,ALL_DEPLETED
STC,closed_33,5,1,0.9948096885813149,43.80000000000035,118.99999999999751,inf,606060.0,2925.0,4435,713.3000000000936,ALL_DEPLETED
STC,closed_33,5,2,0.7750865051903114,58.700000000000564,inf,inf,606060.0,3625.0,3457,718.2000000000947,ALL_DEPLETED
Random,closed_33,10,0,0.9913494809688581,39.000000000000284,118.29999999999755,inf,1212120.0,13800.0,13446,692.4000000000889,ALL_DEPLETED
Random,closed_33,10,1,1.0,40.60000000000031,111.79999999999792,649.6000000000791,1141527.018024648,13700.0,12609,649.6000000000791,COMPLETED
